dateMonth,dateWeekday,dateQuarter,operationType,amount,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
5,1,2,5,221898.74,0,0,6375905.64,7672952.02,0
5,1,2,1,35461.47,36954,72415.47,195958.11,77018.8,0
5,1,2,1,291106.65,873445.78,1164552.43,392824.23,0,0
5,1,2,2,114266.31,0,0,182907.03,9666020.85,0
5,1,2,4,7303.17,255811,248507.83,0,0,0
5,1,2,3,4795.44,0,0,144623.36,149418.8,0
5,1,2,2,205972.37,0,0,268441.3,389545.43,0
5,1,2,1,210915.39,228597.34,439512.74,40588,0,0
5,1,2,1,169656.81,429065.14,598721.95,1368766.06,1329458.15,0
5,1,2,5,1891539.42,0,0,7660238.65,10054852.57,0
5,1,2,1,128746.59,10834505.08,10963251.67,208520.8,127553.37,0
5,1,2,4,9581.26,101770,92188.74,0,0,0
5,1,2,2,350630.62,40743,0,688311.2,1038941.82,0
5,1,2,4,33783.55,0,0,0,0,0
5,1,2,4,8666.33,491853.46,483187.13,0,0,0
5,1,2,2,180482.57,44325.81,0,1168723.3,1357168.27,0
5,1,2,1,199372.43,1867311.69,2066684.13,1020947.24,2477913.64,0
5,1,2,4,21520.9,338,0,0,0,0
5,1,2,2,37562.14,0,0,1424063.03,1434663.18,0
5,1,2,2,31937.6,3700,0,20151.17,0,0
5,1,2,2,157875.31,0,0,20026510.26,21154408.4,0
5,1,2,4,4067.51,23550,19482.49,0,0,0
5,1,2,4,7383.76,243951,236567.24,0,0,0
5,1,2,4,14189.12,2403632.58,2389443.45,0,0,0
5,1,2,1,255113.19,3615378.09,3870491.27,658911.06,92523.59,0
5,1,2,4,41377.95,661267.03,619889.08,0,0,0
5,1,2,2,153043.72,0,0,914955.47,1519545.67,0
5,1,2,2,240564.51,1267163.4,1026598.89,96389.02,47774.5,0
5,1,2,4,44111.61,8238,0,0,0,0
5,1,2,1,26932.22,5489,32421.22,211371.44,585493.81,0
5,1,2,2,82455.14,22428,0,0,82455.14,0
5,1,2,4,7842.91,1452245.9,1444402.99,0,0,0
5,1,2,2,186730.65,6028,0,232827.22,419557.87,0
5,1,2,4,5350.38,0,0,0,0,0
5,1,2,5,2667672.73,135,0,0,2667672.73,0
5,1,2,2,116384.93,129315,12930.07,0,146926.34,0
5,1,2,2,163669.99,156824.59,0,358206.84,0,0
5,1,2,2,74028.96,0,0,2146154.55,2358600.11,0
5,1,2,2,255325.8,0,0,2565465.84,2155989.78,0
5,1,2,4,7757.92,146152,138394.08,0,0,0
5,1,2,4,2177.21,50362,48184.79,0,0,0
5,1,2,5,25397.51,50063,24665.49,43297.94,68695.45,0
5,1,2,1,428908.85,104,429012.85,207586.93,657383.92,0
5,1,2,1,46703.16,441741,488444.15,862521.72,892502.72,0
5,1,2,4,18179.22,21105,2925.78,0,0,0
5,1,2,4,29775.06,51633,21857.94,0,0,0
5,1,2,4,10835.5,39903,29067.5,0,0,0
5,1,2,2,72566.46,0,0,378176.44,9033958.9,0
5,1,2,4,7545.08,0,0,0,0,0
5,1,2,2,180681.32,0,0,8969869.17,10187847.95,0
5,1,2,2,303230.14,0,0,1908570.09,3709199.63,0
5,1,2,2,120933.74,0,0,693573.73,814507.47,0
5,1,2,1,66559.75,3064174.87,3130734.63,16902617.53,16836057.78,0
5,1,2,1,55852.79,30451,86303.79,52005.34,609502.49,0
5,1,2,4,324.01,3282,2957.99,0,0,0
5,1,2,2,416361,0,0,494092.5,833566.98,0
5,1,2,1,186297.82,215417,401714.82,0,312995.37,0
5,1,2,2,270219.58,26363.91,0,385042.84,458229.41,0
5,1,2,4,6458.63,1027102.65,1020644.01,0,0,0
5,1,2,1,479334.98,21456,500790.98,0,0,0
5,1,2,2,221684.25,8,0,10043,1602120.47,0
5,1,2,4,9733.15,7083.38,0,0,0,0
5,1,2,5,1330929.93,0,0,1528187.42,3047583.19,0
5,1,2,4,17.42,0,0,0,0,0
5,1,2,4,18933.96,0,0,0,0,0
5,1,2,2,69691.93,213453.4,143761.47,105163.13,174855.06,0
5,1,2,4,34838.77,2281074.14,2246235.37,0,0,0
5,1,2,4,2694.68,0,0,0,0,0
5,1,2,4,26204.1,12704,0,0,0,0
5,1,2,1,310596.85,2473293.3,2783890.15,6216828.05,14711326.65,0
5,1,2,4,7862.74,0,0,0,0,0
5,1,2,2,41403.17,0,0,42432.59,16019.71,0
5,1,2,4,8793.81,5104,0,0,0,0
5,1,2,4,11945.77,215073.95,203128.18,0,0,0
5,1,2,5,1184171.31,20193,0,236804.56,2272061.25,0
5,1,2,1,134255.11,3279041.35,3413296.46,572855,438599.89,0
5,1,2,2,91198.09,0,0,9059019.44,9150217.53,0
5,1,2,2,41059.05,90676,49616.95,249988.97,592935.11,0
5,1,2,1,230892.79,359146.07,590038.87,5602234.95,5729799.14,0
5,1,2,4,3849.99,21486,17636.01,0,0,0
5,1,2,1,31363.61,992330.66,1023694.27,415565.78,468091.19,0
5,1,2,2,3299.35,0,0,21494,432259.21,0
5,1,2,4,911.55,23358,22446.45,0,0,0
5,1,2,2,298587.81,0,0,1013014.59,404380.68,0
5,1,2,4,1718.29,117811,116092.71,0,0,0
5,1,2,4,8376.34,0,0,0,0,0
5,1,2,4,19816.26,63313,43496.74,0,0,0
5,1,2,2,113580.45,0,0,9821806.83,9935387.28,0
5,1,2,5,2054809,0,0,6486257.39,8419644.32,0
5,1,2,2,72177.84,962471.19,890293.35,438213.73,1177157.62,0
5,1,2,2,331976.84,98233.11,0,12433,746188.7,0
5,1,2,5,369221.21,475505,106283.79,232063.86,1442068.04,0
5,1,2,4,8730.77,20956,12225.23,0,0,0
5,1,2,5,76083.8,51900.58,0,186540.3,262624.1,0
5,1,2,4,7600.57,50747,43146.43,0,0,0
5,1,2,4,3443.99,26263.98,22819.99,0,0,0
5,1,2,1,356809.54,9003678.13,9360487.68,929555.41,95749.66,0
5,1,2,2,142669.42,0,0,276285.92,81453.26,0
5,1,2,4,37184.42,10350,0,0,0,0
5,1,2,4,14640.19,80740.3,66100.11,0,0,0
5,1,2,1,163853.64,6049918.56,6213772.2,3122072.86,4452550.2,0
5,1,2,4,19490.33,0,0,0,0,0
5,1,2,2,312651.06,0,0,828003.64,0,0
5,1,2,4,5267.26,951545,946277.74,0,0,0
5,1,2,1,77400.89,1148732,1226132.88,180069.25,102668.37,0
5,1,2,2,15773.81,180842,165068.19,7177,0,0
5,1,2,1,159171.56,3230121.44,3389293,404503.76,561712.86,0
5,1,2,4,3092.63,0,0,0,0,0
5,1,2,4,19556.05,52820,33263.95,0,0,0
5,1,2,3,12617.81,10709,0,30393,0,0
5,1,2,5,2513434.29,336.08,0,2995898.22,5509332.51,0
5,1,2,2,1388.54,0,0,65372.93,66761.47,0
5,2,2,5,1228202.16,20902,0,59443,2320484.59,0
5,2,2,4,9080.17,124767,115686.83,0,0,0
5,2,2,1,272084.74,6570266.8,6842351.53,12191942.19,12099108.35,0
5,2,2,1,411935.8,4496107.18,4908042.98,2519713.91,2107778.11,0
5,2,2,2,163629.61,0,0,382208.1,616625.53,0
5,2,2,4,30530.17,8742,0,0,0,0
5,2,2,2,181549.37,0,0,6252848.32,6695776.49,0
5,2,2,2,100682.04,0,0,259083.36,557699.29,0
5,2,2,2,319117.94,90,0,0,662749.97,0
5,2,2,1,37603.83,106664,144267.83,105917,0,0
5,2,2,5,148319.88,49953,0,95860.18,244180.06,0
5,2,2,4,11835.78,10171.19,0,0,0,0
5,2,2,5,398049.16,1099986.39,701937.22,3427417.14,4290540.04,0
5,2,2,4,3953.89,214,0,0,0,0
5,2,2,4,17869.55,0,0,0,0,0
5,2,2,1,91793.34,5617631.74,5709425.08,287772.32,195978.99,0
5,2,2,5,33803.19,763336.9,729533.72,235512,561064.37,0
5,2,2,1,302849.01,289490.08,592339.09,3678302.15,4654237.15,0
5,2,2,2,418673.61,631139.71,212466.1,785227.84,1081208.14,0
5,2,2,4,19472.86,20111,638.14,0,0,0
5,2,2,2,411050.76,215170.8,0,1821813.65,2232864.41,0
5,2,2,5,305404.96,0,0,2751302.3,3348485.16,0
5,2,2,1,270021.99,54581,324602.99,92722.24,0,0
5,2,2,1,192884.13,51218,244102.13,1869946.86,1723376.33,0
5,2,2,4,4402.18,190942.49,186540.3,0,0,0
5,2,2,4,8826.9,0,0,0,0,0
5,2,2,1,72559.82,222,72781.82,0,0,0
5,2,2,2,168904.05,927,0,0,174468.3,0
5,2,2,2,189476.67,315.64,0,252055.24,109421.19,0
5,2,2,5,1071480.8,0,0,2833850.97,3905331.76,0
5,2,2,5,1299860.13,15742,0,359769.89,1626828.27,0
5,2,2,2,190036.09,376766.46,186730.37,266695.09,171155.21,0
5,2,2,1,353339.18,81708,435047.18,117,0,0
5,2,2,2,80781.98,404034,323252.02,192,122026.21,0
5,2,2,4,10752.1,0,0,0,0,0
5,2,2,5,1671019.84,384734,0,5701.3,1928164.43,0
5,2,2,4,8940.52,10496,1555.48,0,0,0
5,2,2,4,7459.87,24923,17463.13,0,0,0
5,2,2,1,279322.88,1629141.12,1908464,6071458.76,5792135.89,0
5,2,2,1,55863.88,6086419.37,6142283.26,125226.21,69362.32,0
5,2,2,4,767.72,0,0,0,0,0
5,2,2,2,91061.54,0,0,517159.39,608220.93,0
5,2,2,4,1612.66,0,0,0,0,0
5,2,2,2,49804.17,5086.37,0,175863.93,172958.83,0
5,2,2,1,116639.24,20981166.76,21097806,3884910.36,2632926.53,0
5,2,2,1,135949.53,4040011.11,4175960.64,281636.37,0,0
5,2,2,2,61501.23,29957,0,164,230431.77,0
5,2,2,1,180405.88,8911777.38,9092183.27,2246058.12,2761235.83,0
5,2,2,5,344066.09,11965,0,0,1455482.66,0
5,2,2,4,7202.15,302095,294892.85,0,0,0
5,2,2,1,396116.63,1624281.41,2020398.04,1802418.62,1830501.41,0
5,2,2,3,5130.16,542,0,2714042.74,2719172.89,0
5,2,2,4,9263.26,24002,14738.74,0,0,0
5,2,2,1,127102.59,104575,231677.59,8176823.06,8687757.74,0
5,2,2,4,3627.99,22828,19200.01,0,0,0
5,2,2,1,456683.48,558396.58,1015080.06,998622.3,541938.83,0
5,2,2,2,598852.66,30778,0,51149,50847.13,0
5,2,2,2,317460.24,109846,0,3593.04,321053.28,0
5,2,2,4,5443.24,0,0,0,0,0
5,2,2,4,3798.58,0,0,0,0,0
5,2,2,4,15698.7,0,0,0,0,0
5,2,2,2,423581.72,806511.85,382930.13,0,1080369.45,0
5,2,2,4,12641.52,84328.73,71687.21,0,0,0
5,2,2,2,97020.34,199532,102511.66,56612.05,301353.67,0
5,2,2,1,82564.24,6739112.35,6821676.59,342077.36,0,0
5,2,2,4,5274.02,225,0,0,0,0
5,2,2,5,208606.29,19503,0,0,29515.69,0
5,2,2,4,6022.64,50952,44929.36,0,0,0
5,2,2,4,34119.78,11256,0,0,0,0
5,2,2,5,452249.76,345,0,5372,293424.94,0
5,2,2,2,62611.56,10906,0,275372.88,337984.44,0
5,2,2,4,23127.26,0,0,0,0,0
5,2,2,1,305943.02,38358,344301.02,71384,0,0
5,2,2,2,105156.87,0,0,1089197.23,1374169.05,0
5,2,2,2,348776.49,0,0,491231.25,840007.73,0
5,2,2,2,122321.3,0,0,4311730.95,6064917.71,0
5,2,2,4,13347.12,15,0,0,0,0
5,2,2,4,7004.07,5063,0,0,0,0
5,2,2,1,254101.83,4585890.64,4839992.47,452703.67,198601.85,0
5,2,2,2,268263.8,103158,0,120414.37,992673.26,0
5,2,2,2,465776.14,2256,0,2128396.87,2594173.01,0
5,2,2,2,140232.61,0,0,186941.98,476642.33,0
5,2,2,4,9893.14,14472,4578.86,0,0,0
5,2,2,2,111329.26,4084,0,186431.55,297760.81,0
5,2,2,1,289198.1,3185130.91,3474329.02,1310609.86,1117979.29,0
5,2,2,1,87040.97,597118.4,684159.37,170063.91,83022.94,0
5,2,2,2,277581.42,0,0,395325.76,714820.01,0
5,2,2,4,10540.72,0,0,0,0,0
5,2,2,5,473295.31,0,0,483706.08,848214.14,0
5,2,2,5,1875944.35,101795,0,89798.76,2052102.76,0
5,2,2,1,209385.38,37729,247114.38,1097470.22,1299674.86,0
5,2,2,5,151634.28,0,0,186157.12,604960.87,0
5,2,2,4,10614.89,39514.82,28899.94,0,0,0
5,2,2,4,3567.76,239682.89,236115.13,0,0,0
5,2,2,4,1305.06,39592.83,38287.77,0,0,0
5,2,2,1,344776.73,11281,356057.73,370597.19,25820.46,0
5,2,2,4,3260.94,10190,6929.06,0,0,0
5,2,2,4,6359.69,186587.72,180228.03,0,0,0
5,2,2,4,3609.1,0,0,0,0,0
5,2,2,2,126214.94,0,0,359083.84,485298.78,0
5,2,2,5,255399.46,0,0,1266632.69,1522032.15,0
5,2,2,5,704426.09,64864,0,141629.92,638396.77,0
5,2,2,4,1597.98,153058,151460.02,0,0,0
5,2,2,2,229306.03,11879,0,0,424860.61,0
5,2,2,4,7946.37,0,0,0,0,0
5,2,2,4,10007.75,0,0,0,0,0
5,2,2,4,11057.41,395,0,0,0,0
5,2,2,4,9026.06,0,0,0,0,0
5,2,2,2,197518.25,134803,0,29515.69,227033.93,0
5,2,2,2,225473.5,0,0,2067981.63,3988329.02,0
5,2,2,2,310051.24,0,0,8870526.68,13752456.9,0
5,2,2,1,156335.05,2353093.37,2509428.41,893888.54,1388195.29,0
5,2,2,1,163042.17,5352617.24,5515659.41,263249.39,100207.22,0
5,2,2,1,82510.32,2000454.08,2082964.4,123086.93,0,0
5,2,2,4,1849.5,0,0,0,0,0
5,2,2,4,1958.03,60156.29,58198.26,0,0,0
5,2,2,2,178396.01,943,0,158,178554.01,0
5,2,2,1,222776.84,5178091.9,5400868.73,2287349.46,2064572.62,0
5,2,2,4,8289.57,49758.84,41469.27,0,0,0
5,2,2,2,82937.97,0,0,83941.12,232493.52,0
5,2,2,4,3617.89,429374.86,425756.97,0,0,0
5,2,2,4,22018.77,77243.31,55224.54,0,0,0
5,2,2,2,155680.46,0,0,425773.86,581454.32,0
5,2,2,4,6453.43,620351.38,613897.94,0,0,0
5,2,2,2,107365.7,0,0,235783.95,300656.87,0
5,2,2,5,514977.05,391515,0,3298.05,693505.46,0
5,2,2,5,2411111.84,0,0,3138568.18,5462524.12,0
5,2,2,1,176958.81,1079250.39,1256209.19,277906.25,100947.45,0
5,2,2,3,2288.44,735,0,379463.42,381751.86,0
5,2,2,4,24276.14,0,0,0,0,0
5,2,2,1,187896.02,378649.91,566545.93,2843437.67,2457719.18,0
5,2,2,2,308475.98,533338,224862.02,0,308475.98,0
5,2,2,2,239147.49,171221.23,0,0,239147.49,0
5,2,2,1,14426.79,2441551.25,2455978.04,109911.68,36981.09,0
5,2,2,1,230576.21,576872.42,807448.62,1541964.09,1311387.88,0
5,2,2,4,5380.56,40244,34863.44,0,0,0
5,2,2,4,16708.51,0,0,0,0,0
5,2,2,4,4856.8,0,0,0,0,0
5,2,2,5,568556.25,798,0,160,0,0
5,2,2,2,198511.3,0,0,1142965.31,1787464.93,0
5,2,2,4,5735.28,450387,444651.72,0,0,0
5,2,2,4,2147.01,0,0,0,0,0
5,2,2,4,5096.16,60472,55375.84,0,0,0
5,2,2,4,12930.58,0,0,0,0,0
5,2,2,4,19610.62,105464,85853.38,0,0,0
5,2,2,4,123.67,251214,251090.33,0,0,0
5,2,2,4,33753.58,707565.42,673811.85,0,0,0
5,2,2,2,297756.73,202,0,0,743038.31,0
5,2,2,5,2018511.54,5660,0,20401,2947763.28,0
5,2,2,4,17943.1,515222.32,497279.22,0,0,0
5,2,2,4,8861.56,188269,179407.44,0,0,0
5,2,2,1,124278.96,5516065.51,5640344.47,541802.04,676880.55,0
5,2,2,2,47468.83,0,0,134486.06,55701.65,0
5,2,2,4,27471.12,51671,24199.88,0,0,0
5,2,2,4,13928.52,1957714.15,1943785.63,0,0,0
5,2,2,2,212909.23,0,0,2154555.69,2253778.83,0
5,2,2,2,253201.23,24128,0,875169.99,1814949,0
5,2,2,4,1667.17,0,0,0,0,0
5,2,2,4,24002.34,0,0,0,0,0
5,2,2,4,3832.55,21391,17558.45,0,0,0
5,2,2,3,354.88,0,0,5868652.59,5869007.48,0
5,2,2,4,16906.93,20724.48,3817.55,0,0,0
5,2,2,4,14342.2,291,0,0,0,0
5,2,2,1,64334.12,301371.56,365705.68,266607.92,1318005.5,0
5,2,2,1,56681,2668273.98,2724954.98,101765.9,45084.9,0
5,2,2,4,249.74,198999,198749.26,0,0,0
5,2,2,4,7028.85,597.96,0,0,0,0
5,2,2,4,1813.57,0,0,0,0,0
5,2,2,4,948.69,211039.28,210090.59,0,0,0
5,2,2,1,335220.09,3108787.16,3444007.25,385443.58,1999354.18,0
5,2,2,2,476737.4,379385.58,0,871056.71,2591029.87,0
5,2,2,3,2762.82,119291,116528.18,55662,12421.94,0
5,2,2,2,24603.02,10557,0,0,24603.02,0
5,2,2,4,12512.81,0,0,0,0,0
5,2,2,1,236822.74,7146193.49,7383016.23,281067.25,44244.51,0
5,2,2,4,23904.43,110333,86428.57,0,0,0
5,2,2,2,449387.94,6516.92,0,286696.55,923498.32,0
5,2,2,2,425512.33,483,0,501371.85,575092.56,0
5,2,2,2,82173.99,69728,0,56632.12,184700.01,0
5,2,2,4,11553.31,0,0,0,0,0
5,2,2,3,4510.22,10256,5745.78,10697,0,0
5,2,2,2,243630.95,0,0,1957325.15,803908.4,0
5,2,2,5,434937.1,0,0,612455.83,1404489.37,0
5,2,2,5,810479.77,341,0,19972,830451.77,0
5,2,2,5,123078.15,10379,0,0,229219.73,0
5,2,2,4,5899.36,0,0,0,0,0
5,2,2,1,110969.98,62680,173649.98,108988.64,0,0
5,2,2,4,28757.13,264410.95,235653.82,0,0,0
5,2,2,4,5086.33,0,0,0,0,0
5,2,2,2,200284,0,0,2195547.86,3022869.34,0
5,2,2,4,12360.33,10538,0,0,0,0
5,2,2,2,174675.93,89925,0,0,174675.93,0
5,2,2,3,518.88,100087,99568.12,487718.81,488237.69,0
5,2,2,4,5594.04,371,0,0,0,0
5,2,2,4,31045.11,9929,0,0,0,0
5,2,2,1,169497.49,1401159.23,1570656.71,596319.47,986975.88,0
5,2,2,2,1782.06,0,0,8788.93,10570.99,0
5,2,2,2,114240.94,0,0,1582004.13,1574879.17,0
5,2,2,2,45691.02,204610,158918.98,203545.03,249236.05,0
5,2,2,4,7772.8,22251,14478.2,0,0,0
5,2,2,2,188056.17,0,0,756412.3,0,0
5,2,2,1,192256.01,2218098.05,2410354.06,1511639.53,1319383.52,0
5,2,2,4,1806.67,295962.72,294156.06,0,0,0
5,2,2,1,436229.6,213491,649720.6,582616.29,249360.75,0
5,2,2,2,226538.48,0,0,1677906.12,1904444.6,0
5,2,2,4,21759.85,0,0,0,0,0
5,2,2,2,290795.75,2841097.71,2550301.96,193610.58,386845.73,0
5,2,2,2,293625.58,206541.57,0,432480.56,1701958.99,0
5,2,2,4,3327.58,50666,47338.42,0,0,0
5,2,2,4,10911.11,75,0,0,0,0
5,2,2,1,92301.6,1079,93380.6,412871.4,320569.8,0
5,2,2,4,24296.61,41250,16953.39,0,0,0
5,2,2,4,1576.78,18417,16840.22,0,0,0
5,2,2,5,260286.58,91762.42,0,401900.27,225745.92,0
5,2,2,2,70078.27,0,0,400176,545913.47,0
5,2,2,4,5076.69,9950,4873.31,0,0,0
5,2,2,1,258156.37,3740569.45,3998725.83,540318.87,167982.02,0
5,2,2,2,126688.18,0,0,493617.1,849980.03,0
5,2,2,2,41822.23,422,0,0,0,0
5,2,2,5,248291.6,50744,0,107889,356180.6,0
5,2,2,1,416323.95,737,417060.95,33383.17,0,0
5,2,2,1,65267.07,2175975.09,2241242.16,188022.86,1261092.32,0
5,2,2,4,11584.98,0,0,0,0,0
5,2,2,2,99138.39,11292,0,72223,177687.33,0
5,2,2,2,202909.38,0,0,1426769.43,1629678.81,0
5,2,2,5,305481.22,49583,0,626460.54,995090.06,0
5,2,2,4,19720.62,49338,29617.38,0,0,0
5,2,2,4,30631.56,174,0,0,0,0
5,2,2,1,134889.37,128,135017.37,557155.75,280668.41,0
5,2,2,2,168041.14,0,0,2095785.3,1873883.01,0
5,2,2,4,7333.99,0,0,0,0,0
5,2,2,2,206996.75,14534.65,0,1269923.18,1581311.49,0
5,2,2,2,289736.38,0,0,9281876.06,9571612.44,0
5,2,2,1,55921.9,3465744.38,3521666.27,2621387.74,2565465.84,0
5,2,2,4,2277.16,21695,19417.84,0,0,0
5,2,2,2,533347.03,0,0,1346383.89,1844285.81,0
5,2,2,1,190775.87,221,190996.87,422043.47,307004.31,0
5,2,2,2,259897.23,0,0,3100846.13,4215505.1,0
5,2,2,1,286539.72,457,286996.72,3398,0,0
5,2,2,4,15393.96,16560,1166.04,0,0,0
5,2,2,2,358763.31,0,0,689491.21,2000720.94,0
5,2,2,2,503770.83,0,0,3184341.83,3688112.67,0
5,2,2,2,102650.44,246466.67,143816.24,35557,0,0
5,2,2,5,590718.4,0,0,3586165.17,6099341.13,0
5,2,2,2,9763.97,3917,0,2552648.9,2803563.06,0
5,2,2,2,209860.6,466,0,0,328412.28,0
5,2,2,4,5483.39,208725.21,203241.82,0,0,0
5,2,2,2,88150.45,11375,0,50303,138453.45,0
5,2,2,4,14815.88,0,0,0,0,0
5,2,2,5,1306602.21,0,0,1918654.56,3585233.25,0
5,2,2,4,299,280954.61,280655.61,0,0,0
5,2,2,2,275985.67,0,0,1862123.6,3215045.94,0
5,2,2,2,300648.81,400,0,0,0,0
5,2,2,2,106141.58,0,0,123078.15,229219.73,0
5,2,2,1,211445.63,90952,302397.63,0,207994.7,0
5,2,2,4,272.8,101473,101200.2,0,0,0
5,2,2,4,1381.21,0,0,0,0,0
5,2,2,1,146538.29,1290401.23,1436939.52,374583.73,228045.44,0
5,2,2,1,131044.5,4056981.96,4188026.47,2420782.97,2098492.52,0
5,2,2,4,8417.96,9067,649.04,0,0,0
5,2,2,4,26738,11211,0,0,0,0
5,2,2,1,32147.51,16822,48969.51,2519815.86,2487668.34,0
5,2,2,2,351929.33,0,0,530158.63,0,0
5,2,2,2,204226.71,3207736.96,3003510.25,1520095.54,1972052.64,0
5,2,2,4,42013.16,0,0,0,0,0
5,2,2,1,314844.29,2328179.63,2643023.92,2732400.09,2417555.8,0
5,2,2,1,42460.29,6344162.58,6386622.86,375459.77,125029.28,0
5,2,2,1,87371.77,4132314.38,4219686.15,204653.87,61676.39,0
5,2,2,1,46872.57,16708131,16755003.57,246584.03,199711.46,0
5,2,2,1,226715.05,4767279.8,4993994.85,312795.66,96262.11,0
5,2,2,4,7602.86,1176032.21,1168429.34,0,0,0
5,2,2,4,4159.35,0,0,0,0,0
5,3,2,4,18730.31,114624,95893.69,0,0,0
5,3,2,5,1361381.75,944703.54,0,150544.13,1511925.87,0
5,3,2,1,39226.81,51816,91042.81,532,0,0
5,3,2,2,57339.64,0,0,7556907.48,8003689.24,0
5,3,2,2,308198.75,12980,0,14714449.05,15065192.64,0
5,3,2,5,130145.62,14281,0,55974.56,189573.05,0
5,3,2,4,8930.83,0,0,0,0,0
5,3,2,1,48374.72,11352397.53,11400772.25,1579257.41,1786491.89,0
5,3,2,2,118605.95,50376,0,51920.57,0,0
5,3,2,2,309849.84,30630,0,2434946.35,3015645.47,0
5,3,2,4,47.81,10102,10054.19,0,0,0
5,3,2,2,55575.37,8124,0,1017,115279.55,0
5,3,2,4,1016,0,0,0,0,0
5,3,2,1,85030.72,0,85030.72,107899,22868.28,0
5,3,2,1,418081.47,3064314.73,3482396.2,841304.8,914190.45,0
5,3,2,2,153980.36,688,0,0,228547.83,0
5,3,2,4,2488.09,65600.32,63112.23,0,0,0
5,3,2,5,105246.42,437092.99,331846.57,230298.86,401482.02,0
5,3,2,2,218773.42,4809.8,0,822287.4,3439878.27,0
5,3,2,5,165167.67,35465,0,0,1183350.25,0
5,3,2,2,67371.65,0,0,508584.07,611556.96,0
5,3,2,5,89659.74,17424,0,0,0,0
5,3,2,2,150566.9,1035114.27,884547.37,21212,171778.9,0
5,3,2,2,394778.41,71590.28,0,686501.58,1376477.5,0
5,3,2,4,368.9,0,0,0,0,0
5,3,2,2,136425.3,0,0,12223821.01,13741833.9,0
5,3,2,2,134335.37,0,0,1622731.48,1076036.85,0
5,3,2,4,1153.76,0,0,0,0,0
5,3,2,2,439837.77,107097,0,61961.07,1318823.39,0
5,3,2,2,22426.95,0,0,101701,252161.61,0
5,3,2,4,5062.17,0,0,0,0,0
5,3,2,4,3439.96,10030.6,6590.64,0,0,0
5,3,2,5,1081819.16,74896.47,0,8885,1364774.55,0
5,3,2,4,21860.08,3553936.26,3532076.18,0,0,0
5,3,2,2,162864.26,49,0,14901.15,0,0
5,3,2,1,359168.15,9969600.07,10328768.22,2705414.7,2346246.55,0
5,3,2,2,17854.4,0,0,50939.99,68794.39,0
5,3,2,2,101056.8,0,0,214194.58,436880.53,0
5,3,2,1,48316.69,2710573.07,2758889.76,84601.88,18246.61,0
5,3,2,4,1192.18,15266.13,14073.95,0,0,0
5,3,2,5,873232.27,0,0,974665.18,93655.08,0
5,3,2,2,221772.31,11379,0,2204504.13,2540313.16,0
5,3,2,4,8450.18,0,0,0,0,0
5,3,2,2,322265.51,2693368.35,2371102.85,9668960.95,10749273.16,0
5,3,2,1,33776.61,422959.21,456735.82,206287.91,1466635.72,0
5,3,2,4,3822.8,162435.51,158612.71,0,0,0
5,3,2,2,47827.05,0,0,50163,97990.05,0
5,3,2,4,5601.74,10413.48,4811.74,0,0,0
5,3,2,2,83687.72,107866.62,24178.9,0,83687.72,0
5,3,2,4,4402.62,468.61,0,0,0,0
5,3,2,4,13823.54,0,0,0,0,0
5,3,2,4,16002.86,0,0,0,0,0
5,3,2,4,13594.65,0,0,0,0,0
5,3,2,2,69928.5,172123,102194.5,86894.55,137793.14,0
5,3,2,1,137609.59,28826175.44,28963785.04,1005815.47,868205.88,0
5,3,2,4,17950.59,489955.82,472005.23,0,0,0
5,3,2,4,8753.74,20340,11586.26,0,0,0
5,3,2,5,163870.49,39379,0,29491.02,193361.51,0
5,3,2,4,546.23,19963.87,19417.63,0,0,0
5,3,2,4,2337.81,18971,16633.19,0,0,0
5,3,2,2,15198.81,0,0,516474.95,348749.79,0
5,3,2,2,166400.49,340797,174396.51,50064.51,11604362.04,0
5,3,2,4,8277.09,133545,125267.91,0,0,0
5,3,2,4,747.21,61063,60315.79,0,0,0
5,3,2,4,3662.06,117094,113431.94,0,0,0
5,3,2,2,198849.07,60816,0,2294866.91,2809500.13,0
5,3,2,2,135524.64,109544,0,0,169889.33,0
5,3,2,1,357885.34,11909053.1,12266938.44,6519423.1,6161537.75,0
5,3,2,1,59399.45,166290,225689.45,65597.58,6198.13,0
5,3,2,1,14115.55,2707510.72,2721626.27,47651.93,33536.38,0
5,3,2,1,267398.28,6223188.14,6490586.42,487151.48,468727.5,0
5,3,2,2,297902.83,0,0,294715.56,592618.39,0
5,3,2,4,16622.39,363682.85,347060.46,0,0,0
5,3,2,2,199842.1,126594,0,448959.67,1527683.68,0
5,3,2,4,9169.89,0,0,0,0,0
5,3,2,4,25098.26,152400.93,127302.67,0,0,0
5,3,2,4,14829.99,0,0,0,0,0
5,3,2,2,68724.28,0,0,2741340.28,2810064.55,0
5,3,2,4,10558.76,82345,71786.24,0,0,0
5,3,2,5,237783.26,37976,0,1239631.87,2415873.02,0
5,3,2,2,360991.09,3650,0,89839.22,2373561.17,0
5,3,2,4,17535.23,82746,65210.77,0,0,0
5,3,2,2,346163.72,0,0,1789505.88,2477428.07,0
5,3,2,4,7045.59,0,0,0,0,0
5,3,2,4,7538.3,53667,46128.7,0,0,0
5,3,2,2,216885.92,128521.84,0,334627.45,822668.6,0
5,3,2,1,94040.14,10710360.24,10804400.37,1480616.08,1386575.94,0
